Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
tuve,una,2,18,0.1111111111111111
hoy,tuve,2,170,0.011764705882352941
o,nel,2,289,0.006920415224913495
este,en,2,103,0.019417475728155338
hora,me,2,58,0.034482758620689655
código,sql,2,8,0.25
tia,y,2,12,0.16666666666666666
lo,sentí,2,824,0.0024271844660194173
pinche,cabron,2,56,0.03571428571428571
mucho,espacio,2,72,0.027777777777777776
las,10:30,2,322,0.006211180124223602
que,subiera,2,2280,0.0008771929824561404
el,documento,2,1576,0.0012690355329949238
luego,no,2,88,0.022727272727272728
digo,lo,2,68,0.029411764705882353
yo,esperaba,2,315,0.006349206349206349
usted,mi,2,5,0.4
arkham,asylum,2,3,0.6666666666666666
asi,no,2,129,0.015503875968992248
efectivamente,no,2,12,0.16666666666666666
o,7,2,289,0.006920415224913495
todavía,que,2,5,0.4
lo,saludas,2,824,0.0024271844660194173
hace,nada,2,44,0.045454545454545456
rato,puedes,2,72,0.027777777777777776
no,les,2,1357,0.0014738393515106854
tia,",",2,12,0.16666666666666666
influenza,y,2,5,0.4
a,invertir,2,1804,0.0011086474501108647
<,sea,2,12342,0.00016204829039053638
y,foráneas,2,2006,0.0009970089730807576
el,spiderman,2,1576,0.0012690355329949238
men,mi,2,114,0.017543859649122806
ver,deja,2,175,0.011428571428571429
claro,que,2,36,0.05555555555555555
afuera,>,2,4,0.5
ya,anda,2,1187,0.0016849199663016006
y,oficialmente,2,2006,0.0009970089730807576
regrese,con,2,7,0.2857142857142857
llaves,primarias,2,6,0.3333333333333333
compro,el,2,18,0.1111111111111111
<,termino,2,12342,0.00016204829039053638
les,digo,2,39,0.05128205128205128
forma,de,2,8,0.25
si,gano,2,1364,0.001466275659824047
a,regresar,2,1804,0.0011086474501108647
ta,chida,2,24,0.08333333333333333
a2f,>,2,2,1.0
publicación,>,2,5,0.4
hoy,fui,2,170,0.011764705882352941
<,juego,2,12342,0.00016204829039053638
de,spiderman,2,1853,0.0010793308148947653
deja,prendo,2,74,0.02702702702702703
a,descargar,2,1804,0.0011086474501108647
de,gaster,2,1853,0.0010793308148947653
alcanzo,>,2,5,0.4
vuelvan,a,2,2,1.0
simon,jajajaja,2,201,0.009950248756218905
ya,puedes,2,1187,0.0016849199663016006
hermoso,el,2,14,0.14285714285714285
vas,?,2,60,0.03333333333333333
pq,acaba,2,369,0.005420054200542005
chiste,ufff,2,16,0.125
cuando,vuelvan,2,168,0.011904761904761904
estoy,muriendo,2,166,0.012048192771084338
logro,jajajaja,2,8,0.25
que,hiciste,2,2280,0.0008771929824561404
de,telegram,2,1853,0.0010793308148947653
salgo,de,2,7,0.2857142857142857
inter,anda,2,6,0.3333333333333333
la,a2f,2,1400,0.0014285714285714286
capa,>,2,6,0.3333333333333333
spoiler,jajajaja,2,17,0.11764705882352941
me,aparecia,2,1520,0.0013157894736842105
mas,daño,2,208,0.009615384615384616
la,encontré,2,1400,0.0014285714285714286
platino,>,2,4,0.5
proceso,?,2,5,0.4
idea,para,2,20,0.1
un,videojuego,2,732,0.00273224043715847
videojuego,>,2,2,1.0
si,igual,2,1364,0.001466275659824047
me,llamo,2,1520,0.0013157894736842105
llamo,la,2,5,0.4
de,trabajo,2,1853,0.0010793308148947653
te,toco,2,454,0.004405286343612335
empezo,la,2,3,0.6666666666666666
el,login,2,1576,0.0012690355329949238
mañana,lo,2,177,0.011299435028248588
horario,>,2,3,0.6666666666666666
meses,?,2,11,0.18181818181818182
estoy,desayunando,2,166,0.012048192771084338
windows,10,2,5,0.4
si,usas,2,1364,0.001466275659824047
lo,hicieron,2,824,0.0024271844660194173
cuenta,y,2,44,0.045454545454545456
de,microsoft,2,1853,0.0010793308148947653
como,ahorita,2,424,0.0047169811320754715
sigues,con,2,5,0.4
proyecto,que,2,24,0.08333333333333333
el,logro,2,1576,0.0012690355329949238
su,amigo,2,148,0.013513513513513514
volver,con,2,13,0.15384615384615385
diles,que,2,4,0.5
ruta,genocida,2,6,0.3333333333333333
de,undertale,2,1853,0.0010793308148947653
undertale,>,2,2,1.0
mal,sueño,2,45,0.044444444444444446
vomitar,>,2,2,1.0
de,frisk,2,1853,0.0010793308148947653
se,quita,2,832,0.002403846153846154
el,alma,2,1576,0.0012690355329949238
alma,",",2,5,0.4
quiero,vomitar,2,90,0.022222222222222223
alma,de,2,5,0.4
el,telefono,2,1576,0.0012690355329949238
suena,la,2,12,0.16666666666666666
entrada,17,2,6,0.3333333333333333
17,>,2,6,0.3333333333333333
descargar,el,2,3,0.6666666666666666
capitulo,1,2,9,0.2222222222222222
pq,esta,2,369,0.005420054200542005
olvidado,lo,2,4,0.5
gustas,unirte,2,8,0.25
snowgrave,>,2,2,1.0
y,ptm,2,2006,0.0009970089730807576
ya,ahorita,2,1187,0.0016849199663016006
el,cuñado,2,1576,0.0012690355329949238
te,encuentras,2,454,0.004405286343612335
nota,el,2,9,0.2222222222222222
?,jajajaja,2,746,0.002680965147453083
yo,tengo,2,315,0.006349206349206349
si,para,2,1364,0.001466275659824047
cuñado,de,2,3,0.6666666666666666
me,quedaba,2,1520,0.0013157894736842105
sep,>,2,2,1.0
<,sep,2,12342,0.00016204829039053638
que,regresemos,2,2280,0.0008771929824561404
meter,protocolo,2,13,0.15384615384615385
x,>,2,5,0.4
no,de,2,1357,0.0014738393515106854
nah,>,2,6,0.3333333333333333
este,wey,2,103,0.019417475728155338
ve,hasta,2,79,0.02531645569620253
calypso,>,2,2,1.0
en,primer,2,1027,0.0019474196689386564
playera,y,2,3,0.6666666666666666
le,pedi,2,377,0.005305039787798408
proceso,de,2,5,0.4
de,sufrimiento,2,1853,0.0010793308148947653
modo,pesadilla,2,31,0.06451612903225806
manera,de,2,4,0.5
gaster,?,2,11,0.18181818181818182
pq,lit,2,369,0.005420054200542005
premio,de,2,4,0.5
de,consolación,2,1853,0.0010793308148947653
consolación,>,2,2,1.0
puedo,usar,2,47,0.0425531914893617
por,baal,2,375,0.005333333333333333
baal,>,2,6,0.3333333333333333
pasta,dura,2,3,0.6666666666666666
achinga,>,2,5,0.4
pq,yo,2,369,0.005420054200542005
el,ricardo,2,1576,0.0012690355329949238
funo,>,2,3,0.6666666666666666
ahorita,xd,2,156,0.01282051282051282
llamaron,a,2,4,0.5
ocupo,para,2,23,0.08695652173913043
<,termine,2,12342,0.00016204829039053638
pq,por,2,369,0.005420054200542005
me,salió,2,1520,0.0013157894736842105
salió,un,2,4,0.5
ya,bro,2,1187,0.0016849199663016006
del,video,2,299,0.006688963210702341
24,páginas,2,2,1.0
te,conte,2,454,0.004405286343612335
alexia,",",2,8,0.25
mi,premio,2,598,0.0033444816053511705
verdadero,reto,2,7,0.2857142857142857
tu,logo,2,155,0.012903225806451613
pq,mañana,2,369,0.005420054200542005
<,fsota,2,12342,0.00016204829039053638
fsota,>,2,2,1.0
bueno,al,2,186,0.010752688172043012
se,mueran,2,832,0.002403846153846154
brooo,>,2,2,1.0
del,arte,2,299,0.006688963210702341
estado,del,2,13,0.15384615384615385
mañana,xd,2,177,0.011299435028248588
hypeado,>,2,3,0.6666666666666666
mantenimiento,>,2,5,0.4
igual,como,2,77,0.025974025974025976
del,spiderman,2,299,0.006688963210702341
<,lastima,2,12342,0.00016204829039053638
y,estaba,2,2006,0.0009970089730807576
mis,datos,2,59,0.03389830508474576
madre,lo,2,63,0.031746031746031744
les,encargue,2,39,0.05128205128205128
del,hackathon,2,299,0.006688963210702341
microg,?,2,2,1.0
juro,no,2,3,0.6666666666666666
el,gym,2,1576,0.0012690355329949238
personaje,que,2,19,0.10526315789473684
de,agosto,2,1853,0.0010793308148947653
tan,pendejos,2,38,0.05263157894736842
son,tan,2,87,0.022988505747126436
pq,ella,2,369,0.005420054200542005
puedo,soltarla,2,47,0.0425531914893617
ya,acabe,2,1187,0.0016849199663016006
una,mesa,2,354,0.005649717514124294
tons,tengo,2,65,0.03076923076923077
prendo,jugando,2,69,0.028985507246376812
termino,de,2,18,0.1111111111111111
me,surgió,2,1520,0.0013157894736842105
surgió,una,2,2,1.0
al,hombre,2,329,0.0060790273556231
noche,5,2,21,0.09523809523809523
que,regrese,2,2280,0.0008771929824561404
a,esme,2,1804,0.0011086474501108647
del,museo,2,299,0.006688963210702341
pit,>,2,2,1.0
<,weeeee,2,12342,0.00016204829039053638
aunque,me,2,33,0.06060606060606061
ajolote,>,2,2,1.0
de,into,2,1853,0.0010793308148947653
supongo,>,2,9,0.2222222222222222
mis,alitas,2,59,0.03389830508474576
alitas,y,2,4,0.5
lo,pruebo,2,824,0.0024271844660194173
pruebo,>,2,6,0.3333333333333333
con,tu,2,450,0.0044444444444444444
impactado,>,2,2,1.0
apareció,>,2,5,0.4
sabe,pq,2,24,0.08333333333333333
en,telegram,2,1027,0.0019474196689386564
era,su,2,56,0.03571428571428571
sabia,de,2,19,0.10526315789473684
de,alexia,2,1853,0.0010793308148947653
esos,weyes,2,27,0.07407407407407407
directo,del,2,39,0.05128205128205128
wey,que,2,38,0.05263157894736842
ese,problema,2,145,0.013793103448275862
permiso,y,2,4,0.5
sin,avisar,2,57,0.03508771929824561
tengo,entendido,2,215,0.009302325581395349
mando,mensaje,2,18,0.1111111111111111
👍,👍,2,3,0.6666666666666666
abue,y,2,14,0.14285714285714285
un,pinche,2,732,0.00273224043715847
aparecia,en,2,3,0.6666666666666666
chingados,no,2,4,0.5
no,sabes,2,1357,0.0014738393515106854
exportando,>,2,3,0.6666666666666666
mas,y,2,208,0.009615384615384616
pos,al,2,76,0.02631578947368421
falta,>,2,31,0.06451612903225806
me,baño,2,1520,0.0013157894736842105
tambien,otra,2,62,0.03225806451612903
proceed,...,2,2,1.0
arif,y,2,2,1.0
el,lore,2,1576,0.0012690355329949238
ptm,ya,2,36,0.05555555555555555
ya,decia,2,1187,0.0016849199663016006
decia,yo,2,7,0.2857142857142857
lo,vuelvo,2,824,0.0024271844660194173
que,gran,2,2280,0.0008771929824561404
de,estas,2,1853,0.0010793308148947653
<,mmmmmm,2,12342,0.00016204829039053638
joder,que,2,6,0.3333333333333333
una,lista,2,354,0.005649717514124294
mi,perrito,2,598,0.0033444816053511705
el,mouse,2,1576,0.0012690355329949238
<,broooo,2,12342,0.00016204829039053638
broooo,>,2,2,1.0
quedo,en,2,56,0.03571428571428571
ratito,si,2,13,0.15384615384615385
compre,el,2,12,0.16666666666666666
programa,para,2,11,0.18181818181818182
entrar,al,2,14,0.14285714285714285
te,encargo,2,454,0.004405286343612335
similar,a,2,3,0.6666666666666666
de,unity,2,1853,0.0010793308148947653
te,debo,2,454,0.004405286343612335
me,salia,2,1520,0.0013157894736842105
su,hermano,2,148,0.013513513513513514
va,con,2,283,0.007067137809187279
el,sonido,2,1576,0.0012690355329949238
una,película,2,354,0.005649717514124294
ahi,dice,2,98,0.02040816326530612
canción,>,2,9,0.2222222222222222
las,misiones,2,322,0.006211180124223602
te,fuiste,2,454,0.004405286343612335
el,multi,2,1576,0.0012690355329949238
soy,famoso,2,56,0.03571428571428571
famoso,>,2,2,1.0
el,tutorial,2,1576,0.0012690355329949238
que,más,2,2280,0.0008771929824561404
uno,ya,2,50,0.04
tt,>,2,7,0.2857142857142857
el,bolero,2,1576,0.0012690355329949238
bolero,de,2,2,1.0
fuego,>,2,5,0.4
ocupo,tu,2,23,0.08695652173913043
de,memory,2,1853,0.0010793308148947653
amigo,que,2,25,0.08
ps,que,2,99,0.020202020202020204
de,practicar,2,1853,0.0010793308148947653
que,esa,2,2280,0.0008771929824561404
de,dragón,2,1853,0.0010793308148947653
dragón,ball,2,4,0.5
dragon,ball,2,5,0.4
esa,vida,2,83,0.024096385542168676
mandan,el,2,3,0.6666666666666666
pirateria,>,2,2,1.0
pregunte,por,2,2,1.0
me,ponen,2,1520,0.0013157894736842105
pos,yo,2,76,0.02631578947368421
soy,alastor,2,56,0.03571428571428571
definitivamente,soy,2,3,0.6666666666666666
<,definitivamente,2,12342,0.00016204829039053638
al,raton,2,329,0.0060790273556231
raton,>,2,2,1.0
la,inyección,2,1400,0.0014285714285714286
de,gente,2,1853,0.0010793308148947653
gente,>,2,3,0.6666666666666666
primeros,en,2,3,0.6666666666666666
hace,4,2,44,0.045454545454545456
living,tombstone,2,2,1.0
teoría,no,2,15,0.13333333333333333
me,pego,2,1520,0.0013157894736842105
mas,tranquilo,2,208,0.009615384615384616
the,living,2,23,0.08695652173913043
por,curiosidad,2,375,0.005333333333333333
en,prime,2,1027,0.0019474196689386564
hotel,>,2,2,1.0
checar,el,2,5,0.4
hazbin,hotel,2,2,1.0
lo,hubiera,2,824,0.0024271844660194173
tengo,todos,2,215,0.009302325581395349
2,pero,2,138,0.014492753623188406
pedo,con,2,58,0.034482758620689655
llevo,a,2,31,0.06451612903225806
gusta,un,2,23,0.08695652173913043
me,mandan,2,1520,0.0013157894736842105
mas,?,2,208,0.009615384615384616
que,chance,2,2280,0.0008771929824561404
meto,6,2,3,0.6666666666666666
precio,>,2,4,0.5
da,la,2,32,0.0625
me,identifico,2,1520,0.0013157894736842105
weeeeeee,>,2,2,1.0
lucifer,>,2,3,0.6666666666666666
salir,>,2,14,0.14285714285714285
veer,>,2,2,1.0
muy,grande,2,88,0.022727272727272728
mí,>,2,6,0.3333333333333333
habia,llegado,2,28,0.07142857142857142
tan,lejos,2,38,0.05263157894736842
lejos,con,2,3,0.6666666666666666
un,mensaje,2,732,0.00273224043715847
ese,mensaje,2,145,0.013793103448275862
estaba,jugando,2,46,0.043478260869565216
batman,>,2,5,0.4
a,veer,2,1804,0.0011086474501108647
pos,ahi,2,76,0.02631578947368421
gusto,el,2,30,0.06666666666666667
descansa,figue,2,38,0.05263157894736842
estan,en,2,32,0.0625
no,sabras,2,1357,0.0014738393515106854
seamos,gaster,2,2,1.0
el,espacio,2,1576,0.0012690355329949238
antonio,que,2,7,0.2857142857142857
lo,ponen,2,824,0.0024271844660194173
que,somos,2,2280,0.0008771929824561404
somos,gaster,2,9,0.2222222222222222
o,tal,2,289,0.006920415224913495
que,2,2,2280,0.0008771929824561404
fuiste,>,2,4,0.5
te,esperamos,2,454,0.004405286343612335
esperamos,>,2,2,1.0
a,esto,2,1804,0.0011086474501108647
100%,>,2,3,0.6666666666666666
grupo,familiar,2,25,0.08
una,y,2,354,0.005649717514124294
le,pego,2,377,0.005305039787798408
rompio,el,2,2,1.0
cristal,de,2,3,0.6666666666666666
<,ella,2,12342,0.00016204829039053638
nose,>,2,3,0.6666666666666666
queria,que,2,23,0.08695652173913043
puto,estres,2,34,0.058823529411764705
we,si,2,129,0.015503875968992248
la,cantidad,2,1400,0.0014285714285714286
andamos,en,2,7,0.2857142857142857
una,teoría,2,354,0.005649717514124294
pq,pinche,2,369,0.005420054200542005
verdadero,final,2,7,0.2857142857142857
en,especial,2,1027,0.0019474196689386564
ahora,voy,2,133,0.015037593984962405
me,responde,2,1520,0.0013157894736842105
no,responde,2,1357,0.0014738393515106854
tons,hay,2,65,0.03076923076923077
<,funa,2,12342,0.00016204829039053638
perdi,mis,2,6,0.3333333333333333
mis,reflejos,2,59,0.03389830508474576
botello,>,2,3,0.6666666666666666
pq,ahi,2,369,0.005420054200542005
en,definitiva,2,1027,0.0019474196689386564
ya,salte,2,1187,0.0016849199663016006
ya,pude,2,1187,0.0016849199663016006
cuales,son,2,8,0.25
<,adios,2,12342,0.00016204829039053638
phasmo,xd,2,15,0.13333333333333333
chat,de,2,12,0.16666666666666666
pq,quiero,2,369,0.005420054200542005
?,pq,2,746,0.002680965147453083
de,sentido,2,1853,0.0010793308148947653
vi,una,2,39,0.05128205128205128
también,el,2,104,0.019230769230769232
el,don,2,1576,0.0012690355329949238
regalo,>,2,4,0.5
un,phasmo,2,732,0.00273224043715847
el,karma,2,1576,0.0012690355329949238
vacunaditto,>,2,2,1.0
mas,chida,2,208,0.009615384615384616
forma,en,2,8,0.25
bien,cansado,2,240,0.008333333333333333
fnaf,esta,2,30,0.06666666666666667
me,tumbó,2,1520,0.0013157894736842105
mejores,sueños,2,7,0.2857142857142857
sueños,de,2,2,1.0
yo,este,2,315,0.006349206349206349
vez,mi,2,76,0.02631578947368421
trato,una,2,6,0.3333333333333333
<,perp,2,12342,0.00016204829039053638
chile,que,2,11,0.18181818181818182
me,trato,2,1520,0.0013157894736842105
sueño,y,2,16,0.125
como,algo,2,424,0.0047169811320754715
te,vi,2,454,0.004405286343612335
prendo,de,2,69,0.028985507246376812
ejercicio,>,2,3,0.6666666666666666
tumbo,la,2,5,0.4
me,tome,2,1520,0.0013157894736842105
mandolina,>,2,3,0.6666666666666666
tienen,la,2,23,0.08695652173913043
esos,tienen,2,27,0.07407407407407407
karma,>,2,2,1.0
me,vacunan,2,1520,0.0013157894736842105
no,we,2,1357,0.0014738393515106854
la,fantasma,2,1400,0.0014285714285714286
me,regalo,2,1520,0.0013157894736842105
hablando,solo,2,11,0.18181818181818182
deje,hablando,2,13,0.15384615384615385
senti,como,2,7,0.2857142857142857
gano,la,2,12,0.16666666666666666
pq,esa,2,369,0.005420054200542005
quiero,un,2,90,0.022222222222222223
esperando,la,2,9,0.2222222222222222
vacunan,>,2,4,0.5
adivina,quien,2,6,0.3333333333333333
dosis,>,2,4,0.5
se,tardaron,2,832,0.002403846153846154
a,50,2,1804,0.0011086474501108647
muy,cerca,2,88,0.022727272727272728
tambien,te,2,62,0.03225806451612903
hizo,enojar,2,20,0.1
decir,>,2,26,0.07692307692307693
<,checa,2,12342,0.00016204829039053638
tons,lo,2,65,0.03076923076923077
dia,en,2,44,0.045454545454545456
de,vista,2,1853,0.0010793308148947653
su,mamá,2,148,0.013513513513513514
vista,de,2,6,0.3333333333333333
knight,y,2,7,0.2857142857142857
pq,te,2,369,0.005420054200542005
el,merequetengue,2,1576,0.0012690355329949238
peluche,>,2,5,0.4
el,peluche,2,1576,0.0012690355329949238
merequetengue,>,2,2,1.0
miércoles,a,2,8,0.25
jueves,xd,2,19,0.10526315789473684
lo,correcto,2,824,0.0024271844660194173
cumpleaños,mi,2,8,0.25
chingas,a,2,2,1.0
talvez,un,2,6,0.3333333333333333
hoy,le,2,170,0.011764705882352941
sale,en,2,54,0.037037037037037035
a,amlo,2,1804,0.0011086474501108647
lego,star,2,5,0.4
me,agencie,2,1520,0.0013157894736842105
besto,inversión,2,7,0.2857142857142857
lego,>,2,5,0.4
coleccionables,>,2,2,1.0
el,hollow,2,1576,0.0012690355329949238
tons,vas,2,65,0.03076923076923077
brincar,el,2,2,1.0
de,brincar,2,1853,0.0010793308148947653
<,amo,2,12342,0.00016204829039053638
prender,o,2,67,0.029850746268656716
le,avise,2,377,0.005305039787798408
ahi,muere,2,98,0.02040816326530612
para,de,2,435,0.004597701149425287
grabo,y,2,9,0.2222222222222222
diarias,de,2,5,0.4
mi,salón,2,598,0.0033444816053511705
día,de,2,10,0.2
despues,>,2,25,0.08
<,1v1,2,12342,0.00016204829039053638
el,verde,2,1576,0.0012690355329949238
los,nazgûl,2,417,0.004796163069544364
cine,>,2,7,0.2857142857142857
:,no,2,78,0.02564102564102564
nuevo,y,2,43,0.046511627906976744
lo,pongo,2,824,0.0024271844660194173
<,ayudaaa,2,12342,0.00016204829039053638
placer,>,2,4,0.5
namas,le,2,41,0.04878048780487805
saltandose,clase,2,2,1.0
ese,color,2,145,0.013793103448275862
foxy,saltandose,2,10,0.2
<,epico,2,12342,0.00016204829039053638
hay,money,2,116,0.017241379310344827
lore,del,2,6,0.3333333333333333
al,concurso,2,329,0.0060790273556231
mate,>,2,12,0.16666666666666666
terminar,mi,2,7,0.2857142857142857
el,formulario,2,1576,0.0012690355329949238
mejor,el,2,148,0.013513513513513514
dio,hueva,2,19,0.10526315789473684
mordor,>,2,2,1.0
solo,espero,2,110,0.01818181818181818
bien,en,2,240,0.008333333333333333
mi,aun,2,598,0.0033444816053511705
ire,a,2,2,1.0
estoy,de,2,166,0.012048192771084338
<,falto,2,12342,0.00016204829039053638
el,precioso,2,1576,0.0012690355329949238
genshin,y,2,27,0.07407407407407407
agencie,>,2,2,1.0
<,gg,2,12342,0.00016204829039053638
hice,su,2,65,0.03076923076923077
ahi,le,2,98,0.02040816326530612
tu,foto,2,155,0.012903225806451613
items,que,2,10,0.2
lo,gracioso,2,824,0.0024271844660194173
de,salir,2,1853,0.0010793308148947653
frase,>,2,6,0.3333333333333333
no,deberia,2,1357,0.0014738393515106854
si,prendes,2,1364,0.001466275659824047
pq,luego,2,369,0.005420054200542005
ir,el,2,56,0.03571428571428571
es,tu,2,752,0.0026595744680851063
ya,aparte,2,1187,0.0016849199663016006
mañana,tienes,2,177,0.011299435028248588
mundo,xd,2,27,0.07407407407407407
hay,lugares,2,116,0.017241379310344827
las,secuelas,2,322,0.006211180124223602
y,van,2,2006,0.0009970089730807576
mediante,un,2,6,0.3333333333333333
mañana,se,2,177,0.011299435028248588
es,puto,2,752,0.0026595744680851063
la,temporada,2,1400,0.0014285714285714286
la,función,2,1400,0.0014285714285714286
van,2,2,47,0.0425531914893617
función,>,2,4,0.5
las,botas,2,322,0.006211180124223602
a,mitad,2,1804,0.0011086474501108647
seguirle,>,2,2,1.0
te,vayas,2,454,0.004405286343612335
o,te,2,289,0.006920415224913495
vida,xd,2,24,0.08333333333333333
sigue,en,2,8,0.25
pinche,serie,2,56,0.03571428571428571
aleatorios,>,2,2,1.0
son,aleatorios,2,87,0.022988505747126436
hoy,prendo,2,170,0.011764705882352941
detecta,la,2,3,0.6666666666666666
asi,como,2,129,0.015503875968992248
le,gusto,2,377,0.005305039787798408
pusieron,en,2,29,0.06896551724137931
ti,te,2,18,0.1111111111111111
lore,y,2,6,0.3333333333333333
ontas,tu,2,97,0.020618556701030927
hacen,sentir,2,11,0.18181818181818182
el,abismo,2,1576,0.0012690355329949238
vine,a,2,5,0.4
pero,todos,2,521,0.003838771593090211
verla,>,2,3,0.6666666666666666
al,100%,2,329,0.0060790273556231
recomiendame,un,2,2,1.0
tambien,el,2,62,0.03225806451612903
el,mod,2,1576,0.0012690355329949238
mod,que,2,5,0.4
yo,las,2,315,0.006349206349206349
placer,bro,2,4,0.5
me,sigue,2,1520,0.0013157894736842105
jocelyn,que,2,5,0.4
si,quiera,2,1364,0.001466275659824047
tienes,planes,2,31,0.06451612903225806
planes,para,2,4,0.5
para,terraria,2,435,0.004597701149425287
terraria,1.4,2,54,0.037037037037037035
hare,>,2,4,0.5
anillos,de,2,5,0.4
no,gana,2,1357,0.0014738393515106854
<,confirmo,2,12342,0.00016204829039053638
no,gano,2,1357,0.0014738393515106854
boy,>,2,2,1.0
actual,de,2,5,0.4
.,pq,2,72,0.027777777777777776
en,git,2,1027,0.0019474196689386564
parezco,a,2,4,0.5
el,ff,2,1576,0.0012690355329949238
descansa,nos,2,38,0.05263157894736842
<,ponganle,2,12342,0.00016204829039053638
ahuevooooooo,>,2,2,1.0
<,ahuevooooooo,2,12342,0.00016204829039053638
palapas,de,2,4,0.5
de,ia,2,1853,0.0010793308148947653
palapas,>,2,4,0.5
fa,>,2,7,0.2857142857142857
datos,para,2,17,0.11764705882352941
para,tu,2,435,0.004597701149425287
la,mochila,2,1400,0.0014285714285714286
ubicación,>,2,2,1.0
para,god,2,435,0.004597701149425287
camara,con,2,13,0.15384615384615385
aaaaaaaaaaaaaaa,>,2,2,1.0
si,quieren,2,1364,0.001466275659824047
con,unas,2,450,0.0044444444444444444
verga,verga,2,59,0.03389830508474576
le,decimos,2,377,0.005305039787798408
no,fuimos,2,1357,0.0014738393515106854
full,presencial,2,7,0.2857142857142857
del,a,2,299,0.006688963210702341
ahora,se,2,133,0.015037593984962405
a,jocelyn,2,1804,0.0011086474501108647
<,concuerdo,2,12342,0.00016204829039053638
en,chinga,2,1027,0.0019474196689386564
total,nos,2,22,0.09090909090909091
esta,wea,2,256,0.0078125
<,dale,2,12342,0.00016204829039053638
figue,figue,2,34,0.058823529411764705
pasa,tu,2,39,0.05128205128205128
le,apure,2,377,0.005305039787798408
me,recordo,2,1520,0.0013157894736842105
cuidado,mi,2,8,0.25
aun,tengo,2,75,0.02666666666666667
la,acabo,2,1400,0.0014285714285714286
30,minutos,2,8,0.25
si,we,2,1364,0.001466275659824047
momento,para,2,30,0.06666666666666667
es,paso,2,752,0.0026595744680851063
como,60,2,424,0.0047169811320754715
nomas,me,2,32,0.0625
out,>,2,2,1.0
first,in,2,3,0.6666666666666666
<,first,2,12342,0.00016204829039053638
ps,toco,2,99,0.020202020202020204
segundo,>,2,13,0.15384615384615385
el,receso,2,1576,0.0012690355329949238
receso,>,2,3,0.6666666666666666
a,entregar,2,1804,0.0011086474501108647
lo,inhumano,2,824,0.0024271844660194173
precio,de,2,4,0.5
de,compra,2,1853,0.0010793308148947653
nft,>,2,2,1.0
yo,se,2,315,0.006349206349206349
ademas,ya,2,14,0.14285714285714285
📈,📈,2,3,0.6666666666666666
nos,vimos,2,96,0.020833333333333332
condon,que,2,3,0.6666666666666666
la,letal,2,1400,0.0014285714285714286
letal,>,2,3,0.6666666666666666
video,que,2,25,0.08
necesito,>,2,11,0.18181818181818182
que,dar,2,2280,0.0008771929824561404
te,deja,2,454,0.004405286343612335
un,discurso,2,732,0.00273224043715847
jajajaj,>,2,2,1.0
blasphemous,>,2,5,0.4
ps,como,2,99,0.020202020202020204
club,de,2,3,0.6666666666666666
y,cai,2,2006,0.0009970089730807576
fans,de,2,2,1.0
vayas,a,2,3,0.6666666666666666
me,mato,2,1520,0.0013157894736842105
me,mataron,2,1520,0.0013157894736842105
vicio,>,2,3,0.6666666666666666
el,vicio,2,1576,0.0012690355329949238
bueno,mañana,2,186,0.010752688172043012
mañana,el,2,177,0.011299435028248588
los,panteones,2,417,0.004796163069544364
verdad,no,2,38,0.05263157894736842
se,instala,2,832,0.002403846153846154
de,foxy,2,1853,0.0010793308148947653
pago,xd,2,8,0.25
tarea,xd,2,22,0.09090909090909091
prender,?,2,67,0.029850746268656716
vavava,te,2,108,0.018518518518518517
en,escenas,2,1027,0.0019474196689386564
escenas,que,2,2,1.0
vez,al,2,76,0.02631578947368421
tengo,tarea,2,215,0.009302325581395349
pa,cuando,2,32,0.0625
que,llegar,2,2280,0.0008771929824561404
<,costo,2,12342,0.00016204829039053638
se,lleva,2,832,0.002403846153846154
del,hk,2,299,0.006688963210702341
hk,>,2,3,0.6666666666666666
ya,saque,2,1187,0.0016849199663016006
pongale,condon,2,2,1.0
un,metroidvania,2,732,0.00273224043715847
entrada,>,2,6,0.3333333333333333
<,pongale,2,12342,0.00016204829039053638
ufff,ufff,2,77,0.025974025974025976
otra,partida,2,77,0.025974025974025976
el,aspecto,2,1576,0.0012690355329949238
<,olvidalo,2,12342,0.00016204829039053638
2,segundos,2,138,0.014492753623188406
costo,>,2,8,0.25
de,discretas,2,1853,0.0010793308148947653
te,odio,2,454,0.004405286343612335
el,silksong,2,1576,0.0012690355329949238
odio,batiz,2,11,0.18181818181818182
por,hacerme,2,375,0.005333333333333333
c,y,2,13,0.15384615384615385
hay,mina,2,116,0.017241379310344827
knight,>,2,7,0.2857142857142857
en,a,2,1027,0.0019474196689386564
que,aaaaa,2,2280,0.0008771929824561404
de,si,2,1853,0.0010793308148947653
nadie,le,2,5,0.4
a,nadie,2,1804,0.0011086474501108647
amor,>,2,7,0.2857142857142857
de,hollow,2,1853,0.0010793308148947653
lleva,el,2,14,0.14285714285714285
lo,movemos,2,824,0.0024271844660194173
gg,>,2,2,1.0
amazon,>,2,4,0.5
ahi,cuando,2,98,0.02040816326530612
derecha,>,2,6,0.3333333333333333
tengo,chismesito,2,215,0.009302325581395349
el,camion,2,1576,0.0012690355329949238
lógica,>,2,2,1.0
llevarme,como,2,4,0.5
hablando,como,2,11,0.18181818181818182
por,no,2,375,0.005333333333333333
los,wacho,2,417,0.004796163069544364
quiero,estar,2,90,0.022222222222222223
