Term 1,Term 2,Term 3,Frequency,Context Frequency,Conditional Probability
lo,ví,medio,1,1,1.0
oye,irving,me,3,6,0.5
es,que,me,1,28,0.03571428571428571
ver,si,me,1,5,0.2
:3,ahorita,me,1,1,1.0
<,oye,me,5,35,0.14285714285714285
en,hpc,me,1,1,1.0
dejo,no,me,1,1,1.0
a,mí,me,1,1,1.0
que,no,me,1,13,0.07692307692307693
acordaba,si,me,1,1,1.0
oye,ya,me,1,6,0.16666666666666666
creo,que,me,1,22,0.045454545454545456
y,ya,me,1,11,0.09090909090909091
holaa,oye,me,1,5,0.2
porque,si,me,1,1,1.0
creo,ya,me,1,1,1.0
de,esme,me,1,2,0.5
oye,oye,me,1,12,0.08333333333333333
que,se,me,1,4,0.25
ya,deja,me,1,1,1.0
hola,oye,me,1,1,1.0
jajaja,ya,me,1,2,0.5
oye,no,me,1,2,0.5
sé,porque,me,1,1,1.0
crees,que,me,1,3,0.3333333333333333
mejor,si,me,1,2,0.5
de,la,mañana,1,20,0.05
en,la,mañana,1,7,0.14285714285714285
<,sip,mañana,1,37,0.02702702702702703
a,ir,mañana,2,6,0.3333333333333333
jaja,oye,mañana,1,2,0.5
a,ver,mañana,1,10,0.1
si,quieres,mañana,1,16,0.0625
si,ya,mañana,1,2,0.5
holaa,oye,mañana,1,5,0.2
yaya,sip,mañana,1,1,1.0
va,hasta,mañana,1,1,1.0
oye,entonces,mañana,1,3,0.3333333333333333
ver,si,mañana,1,5,0.2
a,para,mañana,1,1,1.0
chat,la,mayoría,1,1,1.0
pero,las,materias,1,1,1.0
ya,nada,mas,1,1,1.0
<,nada,mas,1,1,1.0
que,dejó,mario,1,2,0.5
enseñó,del,marco,1,1,1.0
deje,ahí,marcado,1,1,1.0
teníamos,que,manejar,1,2,0.5
sip,te,mando,1,1,1.0
pero,ye,mando,1,1,1.0
ahorita,me,mandas,1,1,1.0
también,lo,mandaron,1,1,1.0
entonces,le,mandan,1,1,1.0
si,quieres,manda,1,16,0.0625
<,no,manches,1,14,0.07142857142857142
que,está,mal,1,3,0.3333333333333333
digital,el,maestro,1,1,1.0
decir,la,maestra,1,1,1.0
dice,la,maestra,1,1,1.0
puerta,la,maestra,1,1,1.0
oooo,no,maaaa,1,1,1.0
<,no,maaa,1,14,0.07142857142857142
jajajajaja,no,maaa,1,2,0.5
jajaj,no,ma,1,2,0.5
a,no,ma,2,7,0.2857142857142857
pero,no,ma,1,7,0.14285714285714285
hay,3,lugares,1,1,1.0
queda,1,lugar,1,1,1.0
el,único,lugar,1,1,1.0
lo,del,lugar,1,7,0.14285714285714285
tema,y,luego,1,1,1.0
clase,ya,luego,1,1,1.0
ya,luego,luego,1,1,1.0
<,de,los,1,7,0.14285714285714285
27,y,los,1,1,1.0
cuáles,son,los,1,1,1.0
estaba,checando,los,1,2,0.5
saldrías,todos,los,1,1,1.0
dejo,hacer,los,1,1,1.0
lo,de,los,6,24,0.25
tengo,de,los,1,1,1.0
web,entrego,los,1,1,1.0
esos,serian,los,1,1,1.0
falta,poner,los,1,1,1.0
jajajaja,ahorita,los,1,1,1.0
jisus,de,los,1,1,1.0
pero,de,los,1,3,0.3333333333333333
estoy,apuntando,los,1,1,1.0
quieres,manda,los,1,1,1.0
es,de,los,1,2,0.5
que,tenian,los,1,1,1.0
a,poner,los,1,2,0.5
dicen,ahí,los,1,1,1.0
que,tomar,los,1,2,0.5
creo,que,los,1,22,0.045454545454545456
solo,poner,los,1,1,1.0
entonces,ahorita,los,1,1,1.0
sufrir,de,los,1,1,1.0
punto,de,los,1,1,1.0
decir,en,los,1,1,1.0
y,tienen,los,1,1,1.0
y,de,los,1,2,0.5
valores,solo,los,1,1,1.0
<,dónde,los,1,2,0.5
baje,a,los,1,1,1.0
parecido,a,los,1,1,1.0
comparación,con,los,1,1,1.0
total,de,los,1,1,1.0
fíjate,en,los,1,1,1.0
ya,salí,los,1,2,0.5
veo,en,los,1,1,1.0
entonces,donde,los,1,1,1.0
ahorita,te,lo,2,5,0.4
gracias,ahorita,lo,1,1,1.0
bueno,es,lo,1,3,0.3333333333333333
te,paso,lo,1,1,1.0
esto,fue,lo,1,1,1.0
software,porque,lo,1,1,1.0
pues,no,lo,1,1,1.0
bueno,según,lo,1,1,1.0
del,2do,lo,1,2,0.5
capturas,de,lo,1,1,1.0
esta,bien,lo,1,3,0.3333333333333333
aun,no,lo,1,1,1.0
te,pase,lo,1,1,1.0
aqui,esta,lo,1,1,1.0
por,si,lo,4,7,0.5714285714285714
<,oye,lo,2,35,0.05714285714285714
que,manejar,lo,1,1,1.0
de,algo,lo,1,1,1.0
que,hacer,lo,1,3,0.3333333333333333
nada,solo,lo,1,2,0.5
si,se,lo,2,7,0.2857142857142857
ni,siquiera,lo,1,1,1.0
ya,solo,lo,2,2,1.0
jisus,hicieron,lo,1,1,1.0
si,me,lo,1,4,0.25
si,hicieron,lo,1,1,1.0
menos,a,lo,1,1,1.0
anda,haciendo,lo,1,1,1.0
y,que,lo,1,2,0.5
quieres,ya,lo,1,2,0.5
botello,no,lo,1,1,1.0
empezamos,con,lo,1,1,1.0
de,corregir,lo,1,1,1.0
de,todo,lo,1,1,1.0
<,pero,lo,2,12,0.16666666666666666
pues,que,lo,1,1,1.0
<,es,lo,1,5,0.2
ya,es,lo,1,4,0.25
quieres,mañana,lo,1,1,1.0
ya,mañana,lo,1,1,1.0
como,que,lo,1,3,0.3333333333333333
creo,que,lo,2,22,0.09090909090909091
a,ser,lo,1,1,1.0
pero,según,lo,1,2,0.5
sip,deja,lo,1,1,1.0
me,pasó,lo,1,1,1.0
no,se,lo,1,10,0.1
ya,quedó,lo,1,6,0.16666666666666666
muestra,y,lo,1,1,1.0
preguntas,de,lo,1,1,1.0
<,de,lo,1,7,0.14285714285714285
aunque,será,lo,1,1,1.0
eso,es,lo,1,1,1.0
jajajaja,era,lo,1,1,1.0
si,si,lo,1,3,0.3333333333333333
para,hacer,lo,1,2,0.5
junto,con,lo,1,1,1.0
diferente,a,lo,1,1,1.0
poner,en,lo,1,2,0.5
falto,agregar,lo,1,1,1.0
ya,con,lo,1,3,0.3333333333333333
eso,por,lo,1,1,1.0
ya,no,lo,1,5,0.2
parecidos,con,lo,1,1,1.0
<,porque,lo,1,4,0.25
resumí,y,lo,1,1,1.0
metí,con,lo,1,1,1.0
y,pues,lo,1,5,0.2
podría,ser,lo,2,2,1.0
sí,ya,lo,1,1,1.0
igual,por,lo,1,1,1.0
apuro,con,lo,1,1,1.0
quedó,redactado,lo,1,1,1.0
veo,cómo,lo,1,1,1.0
<,cómo,lo,1,3,0.3333333333333333
frida,para,lo,1,1,1.0
y,se,lo,1,1,1.0
parte,de,lo,1,1,1.0
andaba,poniendo,lo,1,1,1.0
lo,de,lo,1,24,0.041666666666666664
b,y,lo,1,1,1.0
es,que,lo,2,28,0.07142857142857142
digo,porque,lo,1,1,1.0
ahí,marcado,lo,1,1,1.0
ya,igual,lo,1,1,1.0
de,ahí,lo,1,1,1.0
a,checar,lo,1,1,1.0
que,si,lo,2,16,0.125
pus,también,lo,1,1,1.0
más,de,lo,1,1,1.0
mayoría,si,lo,1,1,1.0
algo,de,lo,2,6,0.3333333333333333
alrratito,checamos,lo,1,1,1.0
nos,repartimos,lo,1,1,1.0
foto,de,lo,1,2,0.5
pero,de,lo,1,3,0.3333333333333333
pero,se,lo,1,1,1.0
y,por,lo,1,1,1.0
jajajaj,ya,lo,1,1,1.0
y,es,lo,1,2,0.5
te,la,llevo,1,3,0.3333333333333333
lo,que,llevamos,1,29,0.034482758620689655
hasta,donde,llegué,1,1,1.0
noche,cuando,llegues,1,1,1.0
jajaja,cuando,llegues,1,1,1.0
necesario,que,lleguemos,1,1,1.0
entonces,si,llego,1,5,0.2
oye,no,llego,1,2,0.5
por,si,llegas,1,7,0.14285714285714285
voy,a,llegar,1,9,0.1111111111111111
es,necesario,llegar,1,2,0.5
tienes,que,llegar,1,2,0.5
no,ha,llegado,1,1,1.0
de,la,literatura,1,20,0.05
había,ningún,link,1,1,1.0
ni,modo,le,1,1,1.0
<,chi,le,1,4,0.25
xd,pero,le,1,1,1.0
derrames,porque,le,1,1,1.0
no,yo,le,1,1,1.0
reporte,y,le,1,1,1.0
que,ahorita,le,1,4,0.25
es,que,le,2,28,0.07142857142857142
pregunte,si,le,1,1,1.0
cierto,si,le,1,1,1.0
si,pues,le,1,4,0.25
más,ya,le,1,1,1.0
lo,que,le,1,29,0.034482758620689655
para,que,le,1,6,0.16666666666666666
<,y,le,1,11,0.09090909090909091
no,sé,le,1,9,0.1111111111111111
ver,qué,le,1,2,0.5
creo,que,le,1,22,0.045454545454545456
igual,si,le,1,1,1.0
y,si,le,1,3,0.3333333333333333
voy,entonces,le,1,1,1.0
tengo,no,le,1,1,1.0
a,ver,le,1,10,0.1
quedó,igual,le,1,1,1.0
le,ponemos,latinoamerica,1,1,1.0
me,pasas,las,1,9,0.1111111111111111
<,de,las,1,7,0.14285714285714285
veremos,en,las,1,1,1.0
días,a,las,1,1,1.0
grupo,pero,las,1,1,1.0
materias,son,las,1,1,1.0
ejercicios,de,las,1,1,1.0
otro,con,las,1,1,1.0
irving,pásame,las,1,1,1.0
que,te,las,1,7,0.14285714285714285
3.5.4,de,las,1,1,1.0
actividad,de,las,1,1,1.0
subir,todas,las,1,1,1.0
<,si,las,1,23,0.043478260869565216
nos,dió,las,1,1,1.0
jaja,te,las,1,1,1.0
antes,de,las,1,3,0.3333333333333333
a,dar,las,1,1,1.0
que,hacer,las,1,3,0.3333333333333333
no,necesitas,las,1,1,1.0
tablita,de,las,1,1,1.0
pero,solo,las,1,1,1.0
lo,de,las,3,24,0.125
ejemplo,de,las,1,1,1.0
solo,subí,las,1,1,1.0
para,reproducir,las,1,1,1.0
investigar,sobre,las,1,1,1.0
fueron,a,lab,1,1,1.0
abajo,en,lab,1,1,1.0
en,un,lab,1,2,0.5
compu,del,lab,1,1,1.0
clases,de,la,1,1,1.0
datos,y,la,2,2,1.0
metieras,en,la,1,2,0.5
que,quitarás,la,1,1,1.0
pero,sin,la,1,2,0.5
sería,de,la,1,1,1.0
a,decir,la,1,3,0.3333333333333333
resultado,de,la,1,1,1.0
antes,de,la,1,3,0.3333333333333333
si,es,la,1,8,0.125
lo,de,la,4,24,0.16666666666666666
oye,para,la,1,1,1.0
algo,de,la,1,6,0.16666666666666666
ya,quedó,la,1,6,0.16666666666666666
mañana,te,la,2,2,1.0
que,poner,la,1,1,1.0
y,luego,la,1,1,1.0
general,de,la,1,1,1.0
me,pasas,la,3,9,0.3333333333333333
foto,de,la,1,2,0.5
andaban,haciendo,la,1,1,1.0
para,mostrar,la,1,1,1.0
práctica,de,la,1,1,1.0
mañana,a,la,1,1,1.0
es,de,la,1,2,0.5
ayudo,con,la,1,1,1.0
pero,de,la,1,3,0.3333333333333333
conclusion,ahorita,la,1,1,1.0
si,dice,la,1,1,1.0
está,fue,la,1,1,1.0
duda,jajaj,la,1,1,1.0
le,entregamos,la,1,1,1.0
algunos,se,la,1,1,1.0
nou,jaja,la,1,1,1.0
eso,de,la,1,1,1.0
ya,en,la,1,1,1.0
y,ya,la,1,11,0.09090909090909091
que,solo,la,1,2,0.5
no,tienes,la,1,2,0.5
no,llego,la,1,1,1.0
oye,tines,la,1,1,1.0
que,sea,la,1,1,1.0
le,puse,la,1,4,0.25
para,hacer,la,1,2,0.5
depende,de,la,1,1,1.0
carrera,en,la,1,1,1.0
no,tenemos,la,1,1,1.0
ya,es,la,1,4,0.25
dependiendo,de,la,1,1,1.0
ya,cerró,la,1,1,1.0
la,puerta,la,1,1,1.0
audiencia,y,la,1,1,1.0
conocer,a,la,1,2,0.5
o,así,la,1,1,1.0
jajaja,apenas,la,1,1,1.0
está,buena,la,1,1,1.0
solo,en,la,1,1,1.0
va,toda,la,1,1,1.0
decía,chat,la,1,1,1.0
link,en,la,1,1,1.0
explico,de,la,1,1,1.0
veo,si,la,1,1,1.0
jajaj,no,la,1,2,0.5
me,sale,la,1,2,0.5
te,quitó,la,1,1,1.0
que,ya,la,1,11,0.09090909090909091
datos,de,la,1,1,1.0
propiedades,de,la,1,1,1.0
sin,embargo,la,1,1,1.0
que,evitarán,la,1,1,1.0
si,quieres,la,1,16,0.0625
se,refiere,la,1,2,0.5
es,en,la,1,3,0.3333333333333333
ahorita,te,la,1,5,0.2
doy,acabando,la,1,1,1.0
chat,en,la,1,1,1.0
ajá,sip,justamente,1,1,1.0
que,va,junto,1,2,0.5
examen,el,jueves,1,1,1.0
hicimos,con,jisus,1,1,1.0
nombres,de,jisus,1,1,1.0
sacamos,con,jisus,1,1,1.0
esme,y,jisus,1,3,0.3333333333333333
<,holaaa,jeje,1,3,0.3333333333333333
a,celis,jeje,1,2,0.5
<,me,jala,1,1,1.0
mi,git,jajjaa,1,1,1.0
<,nooooo,jajajajaja,1,1,1.0
<,a,jajajajaja,1,69,0.014492753623188406
<,a,jajajajaj,1,69,0.014492753623188406
<,o,jajajaja,2,8,0.25
de,cómputo,jajajaja,1,1,1.0
salió,nahum,jajajaja,1,1,1.0
no,sé,jajajaja,1,9,0.1111111111111111
y,mira,jajajaja,1,2,0.5
<,si,jajajaja,1,23,0.043478260869565216
pero,chécalos,jajajaja,1,1,1.0
<,no,jajajaj,1,14,0.07142857142857142
las,conseguiste,jajajaj,1,1,1.0
<,ooooo,jajajaj,1,2,0.5
<,a,jajajaj,1,69,0.014492753623188406
acabamos,nosotros,jajajaj,1,1,1.0
a,ernesto,jajajaj,1,3,0.3333333333333333
el,problema,jajajaj,1,2,0.5
o,no,jajajaj,1,3,0.3333333333333333
la,pena,jajajaj,1,1,1.0
ya,así,jajajaj,1,2,0.5
quieres,ver,jajajaj,1,2,0.5
hoy,porfa,jajaja,1,1,1.0
mis,fotitos,jajaja,1,1,1.0
el,5,jajaja,1,1,1.0
este,bien,jajaja,1,2,0.5
<,a,jajaja,10,69,0.14492753623188406
bueno,bueno,jajaja,1,2,0.5
no,má,jajaja,2,2,1.0
lo,suyo,jajaja,1,1,1.0
pregunté,ayer,jajaja,1,1,1.0
de,saúl,jajaja,1,1,1.0
si,vas,jajaja,1,3,0.3333333333333333
<,si,jajaja,2,23,0.08695652173913043
mi,nombre,jajaja,1,1,1.0
tenia,idea,jajaja,1,1,1.0
el,primerito,jajaja,1,1,1.0
<,rayos,jajaja,1,2,0.5
que,no,jajaja,1,13,0.07692307692307693
o,yayaya,jajaja,1,1,1.0
a,quedar,jajaja,1,3,0.3333333333333333
pondría,eso,jajaja,1,1,1.0
<,o,jajaja,1,8,0.125
que,biennn,jajaja,1,1,1.0
es,combinado,jajaja,1,1,1.0
a,combinar,jajaja,1,1,1.0
explicamos,bien,jajaja,1,1,1.0
la,maestra,jajaja,1,3,0.3333333333333333
elementos,subjetivos,jajaja,1,1,1.0
a,si,jajaja,1,5,0.2
<,demonios,jajaja,1,1,1.0
no,manches,jajaja,1,1,1.0
se,pasa,jajaja,1,1,1.0
<,9,jajaja,1,1,1.0
no,ma,jajaja,1,4,0.25
ya,salí,jajaja,1,2,0.5
se,puede,jajaja,1,1,1.0
no,se,jajaja,1,10,0.1
no,maaa,jajaja,1,2,0.5
ya,resolví,jajaja,1,1,1.0
que,buscarlo,jajaja,1,1,1.0
o,no,jajaja,1,3,0.3333333333333333
xd,porfa,jajaja,1,1,1.0
distintas,preguntas,jajaja,1,1,1.0
mi,salón,jajaja,1,1,1.0
<,no,jajaja,1,14,0.07142857142857142
oye,oye,jajaja,1,12,0.08333333333333333
puso,eso,jajaja,1,1,1.0
estén,bien,jajaj,1,1,1.0
del,12,jajaj,1,1,1.0
tienes,algoritmos,jajaj,1,1,1.0
de,verde,jajaj,1,1,1.0
las,mismas,jajaj,1,1,1.0
no,es,jajaj,1,6,0.16666666666666666
a,el,jajaj,1,1,1.0
<,sip,jajaj,1,37,0.02702702702702703
que,sí,jajaj,1,3,0.3333333333333333
una,duda,jajaj,1,1,1.0
<,no,jajaj,2,14,0.14285714285714285
los,autores,jajaj,1,4,0.25
pues,si,jajaj,1,11,0.09090909090909091
pus,si,jajaj,1,1,1.0
la,gelatina,jajaj,1,1,1.0
<,a,jajaj,1,69,0.014492753623188406
<,voy,jajaj,1,2,0.5
maestro,porfa,jajaj,1,1,1.0
último,salón,jajaj,1,1,1.0
los,inventé,jajah,1,1,1.0
<,hola,jaja,3,11,0.2727272727272727
a,sip,jaja,3,7,0.42857142857142855
a,ya,jaja,2,3,0.6666666666666666
copiar,diapositivas,jaja,1,1,1.0
manda,foto,jaja,1,1,1.0
de,nada,jaja,2,22,0.09090909090909091
quieres,ver,jaja,1,2,0.5
<,no,jaja,4,14,0.2857142857142857
lo,ejecuta,jaja,1,1,1.0
a,bueno,jaja,3,10,0.3
<,a,jaja,2,69,0.028985507246376812
<,sip,jaja,1,37,0.02702702702702703
<,si,jaja,3,23,0.13043478260869565
mi,casa,jaja,2,3,0.6666666666666666
una,pregunta,jaja,1,1,1.0
<,noooo,jaja,1,2,0.5
habías,pensado,jaja,1,1,1.0
y,eso,jaja,1,3,0.3333333333333333
otros,no,jaja,1,1,1.0
a,si,jaja,1,5,0.2
porque,nou,jaja,1,1,1.0
pues,si,jaja,2,11,0.18181818181818182
pues,ya,jaja,1,4,0.25
siguió,igual,jaja,1,1,1.0
al,mío,jaja,1,1,1.0
vava,gracias,jaja,1,5,0.2
a,vava,jaja,2,9,0.2222222222222222
para,citarlo,jaja,1,1,1.0
este,bien,jaja,1,2,0.5
<,o,jaja,1,8,0.125
es,importante,jaja,1,1,1.0
que,quitarlo,jaja,1,1,1.0
esta,bien,jaja,1,3,0.3333333333333333
<,uy,jaja,1,1,1.0
que,pasó,jaja,1,1,1.0
pasar,sip,jaja,1,1,1.0
lo,escribí,jaja,1,1,1.0
que,no,jaja,1,13,0.07692307692307693
oye,oye,jaja,1,12,0.08333333333333333
puse,eso,jaja,1,2,0.5
a,eso,jaja,1,1,1.0
peluchito,del,jack,1,1,1.0
con,formato,iso,1,1,1.0
porque,solo,iría,1,1,1.0
sip,si,iré,1,3,0.3333333333333333
:3,oye,irving,3,5,0.6
feliz,día,irving,1,1,1.0
holaaa,oye,irving,1,2,0.5
<,oye,irving,1,35,0.02857142857142857
holaa,oye,irving,1,5,0.2
hay,que,irlo,1,3,0.3333333333333333
y,si,iremos,1,3,0.3333333333333333
vas,a,ir,2,5,0.4
vamos,a,ir,2,5,0.4
va,a,ir,1,5,0.2
si,quieres,ir,1,16,0.0625
tenemos,que,ir,1,3,0.3333333333333333
voy,a,ir,1,9,0.1111111111111111
ya,no,investigue,1,5,0.2
lo,de,investigar,1,24,0.041666666666666664
solo,los,inventé,1,1,1.0
para,la,introducción,1,1,1.0
luego,la,introducción,1,1,1.0
de,la,intro,1,20,0.05
poner,que,interpretamos,1,1,1.0
hacer,la,interpretación,1,1,1.0
y,la,interacción,1,3,0.3333333333333333
de,los,instrumentos,1,15,0.06666666666666667
grupo,te,inscribiste,1,1,1.0
después,del,inglés,1,2,0.5
de,la,información,1,20,0.05
mostrar,la,información,1,1,1.0
mostrando,diferente,información,1,1,1.0
sacar,más,información,1,1,1.0
todos,busquemos,información,1,1,1.0
hacen,algo,importante,1,1,1.0
lo,más,importante,1,3,0.3333333333333333
tambien,es,importante,1,1,1.0
no,son,iguales,1,1,1.0
jaja,si,igual,1,4,0.25
raro,pero,igual,1,1,1.0
es,que,igual,1,28,0.03571428571428571
jajajaja,vava,igual,1,1,1.0
como,de,igual,1,1,1.0
todo,siguió,igual,1,1,1.0
correcciones,aunque,igual,1,1,1.0
y,es,igual,1,2,0.5
<,pero,igual,1,12,0.08333333333333333
ya,checo,igual,1,1,1.0
pues,ya,igual,1,4,0.25
entonces,checa,igual,1,1,1.0
ya,quedó,igual,1,6,0.16666666666666666
si,habías,ido,1,1,1.0
no,tenia,idea,1,1,1.0
si,le,ibas,1,4,0.25
solo,lo,iba,1,3,0.3333333333333333
que,te,iba,1,7,0.14285714285714285
que,si,iba,1,16,0.0625
lleguemos,a,ia,1,1,1.0
hice,de,ia,1,2,0.5
lo,de,hpc,1,24,0.041666666666666664
importante,en,hpc,1,1,1.0
el,de,hpc,1,4,0.25
sacamos,de,hoy,1,1,1.0
que,hicimos,hoy,1,2,0.5
es,para,hoy,1,2,0.5
si,fuiste,hoy,1,1,1.0
camas,de,hospital,1,1,1.0
lo,que,hizo,1,29,0.034482758620689655
de,las,historias,1,10,0.1
fueron,varias,historias,1,1,1.0
todas,las,historias,1,1,1.0
lo,que,hicimos,2,29,0.06896551724137931
y,jisus,hicieron,1,1,1.0
irving,si,hicieron,1,1,1.0
ayer,jajaja,hicieron,1,1,1.0
lo,que,hice,1,29,0.034482758620689655
que,yo,hice,1,2,0.5
si,no,hice,1,6,0.16666666666666666
porque,ya,hiban,1,1,1.0
porque,aún,hay,1,1,1.0
marco,teórico,hay,1,1,1.0
mejor,si,hay,1,2,0.5
si,no,hay,1,6,0.16666666666666666
el,13,hay,1,1,1.0
ye,mando,hasta,1,1,1.0
con,jisus,hasta,1,2,0.5
que,ya,hasta,1,11,0.09090909090909091
escom,sabes,hasta,1,1,1.0
si,sería,hasta,1,3,0.3333333333333333
nos,esperamos,hasta,1,1,1.0
ya,es,hasta,1,4,0.25
<,va,hasta,1,4,0.25
todo,derecho,hasta,1,1,1.0
algo,lo,harías,1,1,1.0
solo,lo,haremos,1,3,0.3333333333333333
ahorita,la,hago,1,1,1.0
quieres,la,hago,1,1,1.0
si,lo,hacía,1,8,0.125
que,vallan,haciendo,1,1,1.0
hasta,andaban,haciendo,1,1,1.0
ya,estás,haciendo,1,1,1.0
si,anda,haciendo,1,1,1.0
<,a,hacerla,1,69,0.014492753623188406
también,dejo,hacer,1,1,1.0
si,quieres,hacer,1,16,0.0625
tienes,que,hacer,1,2,0.5
voy,a,hacer,1,9,0.1111111111111111
ernesto,quiera,hacer,1,1,1.0
empiece,a,hacer,1,1,1.0
tenemos,que,hacer,1,3,0.3333333333333333
mucho,para,hacer,1,1,1.0
tengo,que,hacer,1,1,1.0
entonces,para,hacer,1,1,1.0
me,puedes,hacer,1,2,0.5
vas,y,hacen,1,1,1.0
no,se,hace,1,10,0.1
me,lo,habías,1,1,1.0
que,si,habías,1,16,0.0625
tema,que,habías,1,1,1.0
si,lo,habías,1,8,0.125
que,no,había,1,13,0.07692307692307693
<,aún,habría,1,1,1.0
pues,solo,habia,1,1,1.0
jaja,no,ha,1,1,1.0
la,última,gráfica,1,1,1.0
checando,los,grupos,1,1,1.0
en,qué,grupo,1,3,0.3333333333333333
cambias,el,grupo,1,1,1.0
audios,al,grupo,1,1,1.0
mandaron,al,grupo,1,1,1.0
en,el,grupo,1,7,0.14285714285714285
rayos,bueno,gracias,1,2,0.5
está,bien,gracias,1,11,0.09090909090909091
jaja,bueno,gracias,1,3,0.3333333333333333
va,va,gracias,1,1,1.0
<,vava,gracias,2,4,0.5
<,sip,gracias,1,37,0.02702702702702703
a,vava,gracias,2,9,0.2222222222222222
<,jaja,gracias,1,4,0.25
<,vavava,gracias,1,3,0.3333333333333333
bueno,va,gracias,1,1,1.0
de,ambos,gracias,1,1,1.0
jaja,va,gracias,1,1,1.0
bueno,vava,gracias,1,1,1.0
jaja,ntp,gracias,1,1,1.0
vava,jaja,gracias,1,2,0.5
a,vavavav,gracias,1,1,1.0
vavava,chi,gracias,1,1,1.0
<,jajaj,gracias,1,5,0.2
<,mmmm,gracias,1,3,0.3333333333333333
<,chi,gracias,1,4,0.25
en,mi,git,1,3,0.3333333333333333
hacer,un,get,1,1,1.0
agarra,el,get,1,1,1.0
y,conclusión,general,1,1,1.0
pero,en,general,1,1,1.0
buena,la,gelatina,1,1,1.0
el,mexi,fíjate,1,1,1.0
lo,más,fácil,1,3,0.3333333333333333
que,le,funcionará,1,5,0.2
mí,me,funciona,1,1,1.0
que,te,fuiste,1,7,0.14285714285714285
<,si,fuiste,1,23,0.043478260869565216
ya,te,fuiste,1,4,0.25
artificiales,a,fuerzas,1,1,1.0
entonces,se,fueron,1,1,1.0
entonces,si,fueron,1,5,0.2
como,te,fue,1,1,1.0
y,esto,fue,1,2,0.5
pero,te,fue,1,1,1.0
ya,se,fue,2,2,1.0
que,está,fue,1,3,0.3333333333333333
<,jajajaja,fue,1,7,0.14285714285714285
para,el,front,1,4,0.25
equipo,con,frida,1,1,1.0
las,big,four,1,1,1.0
pasas,las,fotos,1,1,1.0
<,manda,foto,1,1,1.0
pasas,la,foto,3,3,1.0
tienes,la,foto,1,1,1.0
le,tomaste,foto,1,1,1.0
pasas,mis,fotitos,1,1,1.0
pero,con,formato,1,1,1.0
con,el,formato,1,4,0.25
usar,vestimenta,formal,1,1,1.0
hasta,el,final,1,3,0.3333333333333333
hacer,el,fer,1,1,1.0
holaaa,jeje,feliz,1,1,1.0
maestra,que,faltó,1,2,0.5
5,te,faltó,1,1,1.0
que,nos,falto,1,4,0.25
<,nos,falto,1,2,0.5
que,me,falta,1,3,0.3333333333333333
a,también,falta,1,1,1.0
tengo,esas,falta,1,1,1.0
lo,que,falta,1,29,0.034482758620689655
oye,te,falta,1,4,0.25
entrego,los,exámenes,1,1,1.0
vas,a,exponer,1,5,0.2
lo,que,explico,1,29,0.034482758620689655
suficiente,para,explicarlo,1,1,1.0
si,para,explicarlo,1,1,1.0
se,podría,explicar,1,1,1.0
ya,lo,explicamos,1,3,0.3333333333333333
tanto,aún,existen,1,1,1.0
también,por,excel,1,1,1.0
versión,del,examen,1,1,1.0
pido,mi,examen,1,1,1.0
haciendo,tu,examen,1,1,1.0
ver,el,examen,1,1,1.0
paso,entrego,examen,1,1,1.0
residuos,que,evitarán,1,1,1.0
iba,a,evaluar,1,3,0.3333333333333333
sé,si,estén,1,5,0.2
oye,ya,estás,1,6,0.16666666666666666
la,que,estás,1,1,1.0
ejercicios,pero,están,1,1,1.0
<,donde,están,1,1,1.0
qué,salón,están,1,1,1.0
sip,jaja,está,1,5,0.2
ya,ya,está,1,3,0.3333333333333333
jajajajjaa,si,está,1,1,1.0
es,que,está,1,28,0.03571428571428571
siento,que,está,1,3,0.3333333333333333
<,ya,está,1,7,0.14285714285714285
si,ahí,está,1,1,1.0
creo,que,está,1,22,0.045454545454545456
esas,pues,está,1,1,1.0
sip,sip,está,1,1,1.0
a,vavava,está,1,2,0.5
<,jajaja,está,1,19,0.05263157894736842
si,pus,está,1,1,1.0
no,se,está,1,10,0.1
es,cierto,está,1,2,0.5
<,sip,está,1,37,0.02702702702702703
vavav,sip,está,1,1,1.0
jajaja,sip,está,1,5,0.2
ya,ya,estuvo,1,3,0.3333333333333333
académico,del,estudiante,1,1,1.0
algoritmos,y,estructura,1,1,1.0
jaja,pero,estoy,1,1,1.0
tarea,y,esto,1,1,1.0
<,y,esto,1,11,0.09090909090909091
que,si,este,1,16,0.0625
sip,es,este,2,2,1.0
<,nop,este,1,1,1.0
pensé,en,este,1,1,1.0
<,oye,este,1,35,0.02857142857142857
se,si,este,1,4,0.25
<,eliminaste,este,1,1,1.0
iba,a,estar,1,3,0.3333333333333333
jaja,oye,estaba,1,2,0.5
y,pues,estaba,1,5,0.2
oye,oye,estaba,1,12,0.08333333333333333
que,si,esta,2,16,0.125
oye,aqui,esta,1,1,1.0
ooooo,jajajaj,esta,1,1,1.0
porque,puse,esta,1,1,1.0
que,me,espero,1,3,0.3333333333333333
si,nos,esperamos,1,5,0.2
a,no,espera,1,7,0.14285714285714285
quería,de,esos,1,1,1.0
era,de,esos,1,1,1.0
que,con,eso,1,2,0.5
es,que,eso,1,28,0.03571428571428571
comandos,y,eso,1,1,1.0
prendido,con,eso,1,1,1.0
información,y,eso,1,2,0.5
fácil,y,eso,1,1,1.0
ya,tengamos,eso,1,1,1.0
se,pondría,eso,1,1,1.0
